Tat_tan_tat_vu_tru_DI_NHAN_pha_00100_3.56s|Cùng lúc đó thì Jean Grey liên tục cập nhật ác mộng và ngày càng khó kiểm soát năng lực.|cùng lúc đó thì jean grey liên tục cập nhật ác mộng và ngày càng khó kiểm soát năng lực. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00101_4.35s|Logan quay về trường của Xavier. Xavier dùng Cerebro và định vị được Nightcrawler.|logan quay về trường của xavier. xavier dùng cerebro và định vị được nightcrawler. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00102_2.65s|Ông cùng Cyclops đi thẩm vấn Magneto đang bị giam giữ.|ông cùng cyclops đi thẩm vấn magneto đang bị giam giữ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00103_2.58s|Trong khi đó thì Jean và Storm lên đường tìm Nightcrawler.|trong khi đó thì jean và storm lên đường tìm nightcrawler. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00104_6.75s|Ở một diễn biến khác thì đại tá William Stryker tiếp cận tổng thống và được bật đèn xanh để điều tra danh thượng của Xavier với lý do an ninh quốc gia.|ở một diễn biến khác thì đại tá william stryker tiếp cận tổng thống và được bật đèn xanh để điều tra danh thượng của xavier với lý do an ninh quốc gia. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00105_6.14s|Và kết quả là quân của Stryker tấn công trường học và bắt cắp một số học sinh hy vọng là không đưa đến hòn đảo nào đó có ngôi nhà màu xanh trắng.|và kết quả là quân của stryker tấn công trường học và bắt cắp một số học sinh hy vọng là không đưa đến hòn đảo nào đó có ngôi nhà màu xanh trắng. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00106_2.25s|Cô Lục xús dẫn các học sinh còn lại đi sơ tán.|cô lục xús dẫn các học sinh còn lại đi sơ tán. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00107_3.32s|Trong lúc đó thì Logan, Rogue, Iceman và Pyro chạy trốn thành công.|trong lúc đó thì logan, rogue, iceman và pyro chạy trốn thành công. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00108_3.61s|Trợ lý của Stryker là Ruriko Ojama, bắt giữ được Cyclops và Xavier.|trợ lý của stryker là ruriko ojama, bắt giữ được cyclops và xavier. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00109_6.97s|Trong lúc hỗn loạn thì Logan đã đối mặt trực tiếp với Stryker và Stryker gọi anh bằng cái tên Wolverine và tỏ ra biết rất rõ về quá khứ của Logan.|trong lúc hỗn loạn thì logan đã đối mặt trực tiếp với stryker và stryker gọi anh bằng cái tên wolverine và tỏ ra biết rất rõ về quá khứ của logan. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00110_3.99s|Ở trong tù thì Mystic giúp Magneto vượt ngục và lấy được bản thiết kế của Cerebro.|ở trong tù thì mystic giúp magneto vượt ngục và lấy được bản thiết kế của cerebro. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00111_3.43s|Logan, Rogue, Iceman và Pyro đến nhà của Iceman ở Boston.|logan, rogue, iceman và pyro đến nhà của iceman ở boston. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00112_3.17s|Và đúng kiểu phim Mỹ, tình nghĩa gia đình mỏng như dây gói kẹo.|và đúng kiểu phim mỹ, tình nghĩa gia đình mỏng như dây gói kẹo. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00113_3.47s|Em trai của Iceman sau khi biết anh mình là dị nhân thì đã gọi cảnh sát.|em trai của iceman sau khi biết anh mình là dị nhân thì đã gọi cảnh sát. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00114_4.63s|Chắc là tôi phải trở thành trùm buôn đồ lạnh mất.|chắc là tôi phải trở thành trùm buôn đồ lạnh mất. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00115_5.71s|Sau đó cảnh sát bao vây ngôi nhà. Một sĩ quan thấy Logan có vẻ đe dọa nên bắn thẳng vào đầu anh dù Logan là người da trắng.|sau đó cảnh sát bao vây ngôi nhà. một sĩ quan thấy logan có vẻ đe dọa nên bắn thẳng vào đầu anh dù logan là người da trắng. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00116_4.35s|Pyro phản công bằng lửa. Đúng lúc đó thì Storm, Jean và Nightcrawler đến giải cứu bằng X-Jett.|pyro phản công bằng lửa. đúng lúc đó thì storm, jean và nightcrawler đến giải cứu bằng x jett. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00117_4.53s|Hmm... theo logic đặt tên thì nếu là X-Man mà quay video thì phải gọi là X-Video đúng không?|hmm... theo logic đặt tên thì nếu là x man mà quay vi đi ô thì phải gọi là x vi đi ô đúng không? 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00118_4.87s|Trên đường trở về, X-Jett bị máy bay trên đầu tấn công và bắn hạ nhưng mà Magneto xuất hiện và giải cứu cả nhóm.|trên đường trở về, x jett bị máy bay trên đầu tấn công và bắn hạ nhưng mà magneto xuất hiện và giải cứu cả nhóm. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00119_5.78s|Ông tiết lộ kế hoạch của Striker là hắn đã chế tạo một series bro thứ hai nhằm tiêu diệt toàn bộ dị nhân bằng ngoại cảm.|ông tiết lộ kế hoạch của striker là hắn đã chế tạo một series bro thứ hai nhằm tiêu diệt toàn bộ dị nhân bằng ngoại cảm. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00120_3.59s|Striker đã sử dụng chính con trai đột biến của mình là Jason để điều khiển Xavier.|striker đã sử dụng chính con trai đột biến của mình là jason để điều khiển xavier. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00121_6.15s|Trước đó thì Striker đã dùng Jason để điều khiển Nightcrawler tấn công nhà trắng nhằm lấy cớ xâm chiếm trường Xavier.|trước đó thì striker đã dùng jason để điều khiển nightcrawler tấn công nhà trắng nhằm lấy cớ xâm chiếm trường xavier. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00122_5.13s|Magneto cũng nói cho Logan biết là chính Striker là kẻ đã cấy Adamantium vào xương anh và xóa ký ức của anh.|magneto cũng nói cho logan biết là chính striker là kẻ đã cấy adamantium vào xương anh và xóa ký ức của anh. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00123_3.97s|Sau đó thì Jean Grey phát hiện căn cứ của Striker nằm trong một con đập tại hồ Akali.|sau đó thì jean grey phát hiện căn cứ của striker nằm trong một con đập tại hồ akali. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00124_8.66s|Mystic giả dạng Logan đột nhập căn cứ, cô mở đường cho các dị nhân tiến vào trong khi cô và Magneto đi vô hiệu hóa series bro trước khi Xavier bị tẩy não để kích hoạt nó.|mystic giả dạng logan đột nhập căn cứ, cô mở đường cho các dị nhân tiến vào trong khi cô và magneto đi vô hiệu hóa series bro trước khi xavier bị tẩy não để kích hoạt nó. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00125_4.11s|Storm và Nightcrawler giải cứu học sinh, và Jean thì đối đầu với Cyclops đang bị điều khiển.|storm và nightcrawler giải cứu học sinh, và jean thì đối đầu với cyclops đang bị điều khiển. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00126_2.71s|Jean đấm Cyclops cho tỉnh ngộ nhưng mà vô tình làm vỡ con đập.|jean đấm cyclops cho tỉnh ngộ nhưng mà vô tình làm vỡ con đập. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00127_5.21s|Logan tìm thấy Striker trong phòng đúc Adamantium và anh nhớ lại khoảnh khắc mình bị cấy bộ xương kim loại vào người.|logan tìm thấy striker trong phòng đúc adamantium và anh nhớ lại khoảnh khắc mình bị cấy bộ xương kim loại vào người. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00128_2.09s|Logan chiến đấu, dìm Yuriko bị heo.|logan chiến đấu, dìm yuriko bị heo. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00129_3.16s|Sau đó thì anh đuổi theo Striker tới bệ đáp trực thăng và xích hắn vào cánh máy bay.|sau đó thì anh đuổi theo striker tới bệ đáp trực thăng và xích hắn vào cánh máy bay. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00130_3.57s|Magneto chặn đứng series bro cùng với Mystic đang giả dạng Striker.|magneto chặn đứng series bro cùng với mystic đang giả dạng striker. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00131_3.96s|Ông giao lệnh cho Jason điều khiển Xavier để chuyển sang mục tiêu là tiêu diệt loại người.|ông giao lệnh cho jason điều khiển xavier để chuyển sang mục tiêu là tiêu diệt loại người. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00132_4.39s|Rồi sau đó thì hai người tẩu thoát bằng trực thăng. Pyro sau khi được Magneto thuyết phục đã đi theo ông ta.|rồi sau đó thì hai người tẩu thoát bằng trực thăng. pyro sau khi được magneto thuyết phục đã đi theo ông ta. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00133_2.31s|Nightcrawler dịch chuyển Storm vào bên trong series bro.|nightcrawler dịch chuyển storm vào bên trong series bro. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00134_3.99s|Storm đã tạo ra một cơn bão tuyết để phá vỡ sự tập trung của Jason và giải cứu Xavier.|storm đã tạo ra một cơn bão tuyết để phá vỡ sự tập trung của jason và giải cứu xavier. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00135_2.87s|Sau đó thì cả nhóm tháo chạy khi mà con đập bắt đầu sụp đổ.|sau đó thì cả nhóm tháo chạy khi mà con đập bắt đầu sụp đổ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00136_2.12s|Nước lũ cuốn trôi tất cả bao gồm cả Striker.|nước lũ cuốn trôi tất cả bao gồm cả striker. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00137_3.20s|Nhưng mà XZ bị mất điện, chật vật khất cánh giữa dòng nước đang dâng.|nhưng mà xz bị mất điện, chật vật khất cánh giữa dòng nước đang dâng. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00138_4.53s|Jean Grey lặng lẽ bước ra ngoài, nói lời tạm biệt qua ngại cảm và dùng toàn bộ sức mạnh để ngăn dòng nước.|jean grey lặng lẽ bước ra ngoài, nói lời tạm biệt qua ngại cảm và dùng toàn bộ sức mạnh để ngăn dòng nước. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00139_4.97s|Nâng chức XZ lên cao, ngọn lửa bùng phát từ trong cơ thể rồi buông tay và nước lũ đổ ập xuống.|nâng chức xz lên cao, ngọn lửa bùng phát từ trong cơ thể rồi buông tay và nước lũ đổ ập xuống. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00140_6.25s|Nhóm X-Men giao hồ sơ của Striker cho Tổng thống kèm theo lời cảnh báo của Xavier là con người và dị nhân phải đoàn kết nên muốn hòa bình.|nhóm x men giao hồ sơ của striker cho tổng thống kèm theo lời cảnh báo của xavier là con người và dị nhân phải đoàn kết nên muốn hòa bình. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00141_4.40s|Tại trường học thì Xavier sai cố gần và lâu gần tưởng nhớ Jean khi mà Xavier mở lớp học mới.|tại trường học thì xavier sai cố gần và lâu gần tưởng nhớ jean khi mà xavier mở lớp học mới. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00142_4.40s|Nhưng mà ở dưới mặt nước hồ Akali thì một hình bóng giống như chim phượng hoàng từ từ hiện lên.|nhưng mà ở dưới mặt nước hồ akali thì một hình bóng giống như chim phượng hoàng từ từ hiện lên. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00143_2.87s|Phải nói thật là hiếm có phim hậu bản nào mà nó hay hơn phần trước.|phải nói thật là hiếm có phim hậu bản nào mà nó hay hơn phần trước. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00144_4.69s|X2 nó là Pck CMNL, cái đoạn Nightcrawler vấn công Tổng thống trên nền nhà cổ điển.|x hai nó là pck cmnl, cái đoạn nightcrawler vấn công tổng thống trên nền nhà cổ điển. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00145_4.05s|Nó là classic điện ảnh. Xong rồi là cảnh Magneto vượt ngục, rút sắt từ trong máu cai ngục.|nó là classic điện ảnh. xong rồi là cảnh magneto vượt ngục, rút sắt từ trong máu cai ngục. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00146_3.71s|Nó vừa logic, nó vừa sáng tạo và từ bây giờ thì fan vẫn cãi nhau nát cả nước.|nó vừa logic, nó vừa sáng tạo và từ bây giờ thì phan vẫn cãi nhau nát cả nước. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00147_3.88s|Cái cảnh Jean hy sinh, hé lộ Phoenix, nó vừa bi tráng và vừa fan kiểu hú hét ở Mỹ.|cái cảnh jean hy sinh, hé lộ phoenix, nó vừa bi tráng và vừa phan kiểu hú hét ở mỹ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00148_5.02s|Cảnh của X2 nó được nâng lên hẳn một bậc khi hai phe đối đầu buộc phải hợp tác để chống kẻ thù trung.|cảnh của x hai nó được nâng lên hẳn một bậc khi hai phe đối đầu buộc phải hợp tác để chống kẻ thù trung. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00149_2.87s|Mô tít mẹ thì không hiếm mà tậm chí có người có thể nói là cliché.|mô tít mẹ thì không hiếm mà tậm chí có người có thể nói là cliché. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00150_3.85s|Nhưng mà với X-Men vốn là ẩn dụ cho phân biệt chủng tộc thì nó lại rất là hợp lý.|nhưng mà với x men vốn là ẩn dụ cho phân biệt chủng tộc thì nó lại rất là hợp lý. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00151_3.83s|Điều này đã tạo ra những cái màn đối thoại cực kỳ thú vị, đặc biệt là giữa Magneto và X-Men.|điều này đã tạo ra những cái màn đối thoại cực kỳ thú vị, đặc biệt là giữa magneto và x men. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00152_3.66s|Đến phần này thì Wolverine vẫn được yêu quái đất diễn nhưng mà lần này là có lý do.|đến phần này thì wolverine vẫn được yêu quái đất diễn nhưng mà lần này là có lý do. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00153_2.19s|Tại vì phim bắt đầu tháo gỡ quá khứ của Logan.|tại vì phim bắt đầu tháo gỡ quá khứ của logan. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00154_4.84s|Cuộc đối đầu giữa Logan và Striker nó không chỉ là đánh nhau mà là hành trình tìm lại danh tính.|cuộc đối đầu giữa logan và striker nó không chỉ là đánh nhau mà là hành trình tìm lại danh tính. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00155_4.99s|Cảnh Logan đánh nhau với lại Lady Destroy rất là mãn nhãn mặc dù cô này hơi nhanh và hơi dã man.|cảnh logan đánh nhau với lại lady destroy rất là mãn nhãn mặc dù cô này hơi nhanh và hơi dã man. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00156_5.17s|Cảm giác hơi kiểu phí một phản diện tiềm năng. Tôi nhớ hồi cấp 1 ở ngoài cổng trường tôi hay bán mấy cái móng giả phát sáng.|cảm giác hơi kiểu phí một phản diện tiềm năng. tôi nhớ hồi cấp một ở ngoài cổng trường tôi hay bán mấy cái móng giả phát sáng. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00157_2.71s|Tôi toàn mua về giả làm Lady Destroy không cần dùng đũa nữa.|tôi toàn mua về giả làm lady destroy không cần dùng đũa nữa. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00158_3.55s|Trong khi đó thì William Striker là một phản diện rất là hay và đáng nhớ.|trong khi đó thì william striker là một phản diện rất là hay và đáng nhớ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00159_4.15s|Không có siêu năng lực nhưng mà sự tàn nhẫn và thù hận mù quáng khiến tay này rất là đáng sợ.|không có siêu năng lực nhưng mà sự tàn nhẫn và thù hận mù quáng khiến tay này rất là đáng sợ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00160_3.82s|Brian Cox diễn quá đạt tạo ra một cái hình ảnh chính phủ quân đội cực kỳ áp lực.|brian cox diễn quá đạt tạo ra một cái hình ảnh chính phủ quân đội cực kỳ áp lực. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00161_3.63s|Iceman, Pyro và Rogue thì mang đến một cái góc nhìn về thế hệ dị nhân trẻ.|iceman, pyro và rogue thì mang đến một cái góc nhìn về thế hệ dị nhân trẻ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00162_4.19s|Cái đoạn Bobby Come Out với gia đình là một cái ẩn dụ khá là hay về việc thừa nhận bản thân.|cái đoạn bobby come out với gia đình là một cái ẩn dụ khá là hay về việc thừa nhận bản thân. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00163_4.45s|Nó phản ánh khá chân thực tâm lý cha mẹ khi mà con cái mình khác người hoặc là gay.|nó phản ánh khá chân thực tâm lý cha mẹ khi mà con cái mình khác người hoặc là gay. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00164_5.85s|Tuy nhiên thì vì Wolverine là một trung tâm quá là mạnh nên là Storm và Cyclops dù quan trọng vẫn hơi bị làm nền cho Logan với Jean.|tuy nhiên thì vì wolverine là một trung tâm quá là mạnh nên là storm và cyclops dù quan trọng vẫn hơi bị làm nền cho logan với jean. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00165_6.34s|Phần này nhân vật nhiều hơn nhưng mà chỉ một số ít thực sự tỏa sáng mà bù lại cái phần kịch bản và kỹ xảo được nâng cấp rõ rệt.|phần này nhân vật nhiều hơn nhưng mà chỉ một số ít thực sự tỏa sáng mà bù lại cái phần kịch bản và kỹ xảo được nâng cấp rõ rệt. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00166_3.01s|Vì thế phải ngả mũ trước đạo diễn Brian Singer.|vì thế phải ngả mũ trước đạo diễn brian singer. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00167_7.93s|X2 là một phim quá đẳng cấp. Sau hai phần đầu ăn nên làm ra thì Fox thừa thắng xông lên,|x hai là một phim quá đẳng cấp. sau hai phần đầu ăn nên làm ra thì fox thừa thắng xông lên, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00168_4.19s|bơm kinh phí X2 để làm phần 3. Rất là may tên phim không phải là XGX.|bơm kinh phí x hai để làm phần ba. rất là may tên phim không phải là xgx. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00169_5.17s|Thật ra nói thế thôi chứ vẫn có cái phim tên là XGX thật với anh Vinh Dầu Nớt đồng chính nhưng mà nó là vũ trụ khác.|thật ra nói thế thôi chứ vẫn có cái phim tên là xgx thật với anh vinh dầu nớt đồng chính nhưng mà nó là vũ trụ khác. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00170_2.32s|Còn đây chúng ta có X-Men The Last Stand|còn đây chúng ta có x men the last stand
Tat_tan_tat_vu_tru_DI_NHAN_pha_00171_3.31s|Bản Việt hóa nên rất là tình cảm. Dị nhân, lần cuối đi bên nhau|bản việt hóa nên rất là tình cảm. dị nhân, lần cuối đi bên nhau
Tat_tan_tat_vu_tru_DI_NHAN_pha_00172_4.72s|Với ngân sách cao nhất thời điểm đó thì ai cũng có một câu hỏi là tiền nhiều thế thì phim nó sẽ như thế nào|với ngân sách cao nhất thời điểm đó thì ai cũng có một câu hỏi là tiền nhiều thế thì phim nó sẽ như thế nào
Tat_tan_tat_vu_tru_DI_NHAN_pha_00173_5.61s|Phim mở đầu vào một đoạn flashback đến 1986 Charles Xavier và Magneto tới nhà một cô bé tên là Jean Grey|phim mở đầu vào một đoạn flashback đến một nghìn chín trăm tám mươi sáu charles xavier và magneto tới nhà một cô bé tên là jean grey
Tat_tan_tat_vu_tru_DI_NHAN_pha_00174_2.62s|Ngồi mời cô ra nhập trường dành cho những người trẻ có năng khiếu|ngồi mời cô ra nhập trường dành cho những người trẻ có năng khiếu
Tat_tan_tat_vu_tru_DI_NHAN_pha_00175_4.57s|Rồi nhảy tiếp sang 1996 khi mà Warren Worthington phát hiện ra con trai mình là dị nhân|rồi nhảy tiếp sang một nghìn chín trăm chín mươi sáu khi mà warren worthington phát hiện ra con trai mình là dị nhân
Tat_tan_tat_vu_tru_DI_NHAN_pha_00176_2.90s|Trong khi bắt gặp thằng bé đang cố cắt bỏ đôi cánh của nó|trong khi bắt gặp thằng bé đang cố cắt bỏ đôi cánh của nó
Tat_tan_tat_vu_tru_DI_NHAN_pha_00177_5.65s|Ouch, đau phết. Ở thời điểm hiện tại thì Washington Labs công bố một loại thuốc tiêm có thể ức chế Xen X|ouch, đau phết. ở thời điểm hiện tại thì washington labs công bố một loại thuốc tiêm có thể ức chế xen x
Tat_tan_tat_vu_tru_DI_NHAN_pha_00178_2.03s|Tức là thứ gen khiến con người trở thành dị nhân|tức là thứ gen khiến con người trở thành dị nhân
Tat_tan_tat_vu_tru_DI_NHAN_pha_00179_2.59s|Và họ tuyên bố là ai muốn bình thường thì cứ tiêm vào|và họ tuyên bố là ai muốn bình thường thì cứ tiêm vào
Tat_tan_tat_vu_tru_DI_NHAN_pha_00180_2.39s|Tin này làm cộng đồng dị nhân chia đôi ngay lập tức.|tin này làm cộng đồng dị nhân chia đôi ngay lập tức. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00181_3.73s|Có người rất là quan tâm, nhất là Rook. Đứa phải đeo găng tay nên muốn chạm bất kỳ vào ai.|có người rất là quan tâm, nhất là rook. đứa phải đeo găng tay nên muốn chạm bất kỳ vào ai. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00182_5.35s|Còn phần đông dị nhân khác thì rất là cảnh giác. Tại vì thuốc này hôm nay bảo là chữa, còn ngày mai nó thành vũ khí diệt chủng thì sao?|còn phần đông dị nhân khác thì rất là cảnh giác. tại vì thuốc này hôm nay bảo là chữa, còn ngày mai nó thành vũ khí diệt chủng thì sao? 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00183_3.80s|Thế là Magneto lập lại hội anh em đột biến để tập hợp những kẻ phản đối thuốc.|thế là magneto lập lại hội anh em đột biến để tập hợp những kẻ phản đối thuốc. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00184_3.21s|Và ông này cảnh báo là đây không phải cứu chữa mà là công cụ tiêu diệt.|và ông này cảnh báo là đây không phải cứu chữa mà là công cụ tiêu diệt. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00185_5.53s|Với sự trợ giúp của Pyro, Calisto và một số dị nhân khác thì Magneto tấn công một nhà tù di động để giải cứu Mystic,|với sự trợ giúp của pyro, calisto và một số dị nhân khác thì magneto tấn công một nhà tù di động để giải cứu mystic, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00186_7.55s|Multiple Men và Giaconaut. Trong lúc hỗn loạn thì Mystic che chắn cho Magneto khỏi một mũi tên chứa thuốc và thế là cô này mất năng lực và bị Magneto bỏ rơi luôn.|multiple men và giaconaut. trong lúc hỗn loạn thì mystic che chắn cho magneto khỏi một mũi tên chứa thuốc và thế là cô này mất năng lực và bị magneto bỏ rơi luôn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00187_2.77s|Với một ánh nhìn như kiểu là nhìn gói mì rơi xuống đất là không ăn nữa.|với một ánh nhìn như kiểu là nhìn gói mì rơi xuống đất là không ăn nữa. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00188_4.38s|Ở phe còn lại thì Cyclops vẫn lụy sau sự ra đi của Gene, anh lái xe tới hồ Akali,|ở phe còn lại thì cyclops vẫn lụy sau sự ra đi của gene, anh lái xe tới hồ akali, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00189_4.45s|nơi mà Gene hy sinh và Gene bất ngờ hiện ra và thế là cậu một hồn ma khi mà hai người hôn nhau.|nơi mà gene hy sinh và gene bất ngờ hiện ra và thế là cậu một hồn ma khi mà hai người hôn nhau. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00190_2.35s|Xavier cảm nhận được một cái thứ gì đó rất là bất ổn.|xavier cảm nhận được một cái thứ gì đó rất là bất ổn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00191_4.56s|Ben cử Logan và Storm đi điều tra tới nơi thì họ chỉ thấy đá lơ lửng, kính của Cyclops.|ben cử logan và storm đi điều tra tới nơi thì họ chỉ thấy đá lơ lửng, kính của cyclops. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00192_6.31s|Và Jin Grey bất tỉnh. Xavier giải thích là khi mà Jin hy sinh thì cô đã giải phóng một thực thể bị kim nén bê lâu là Phoenix,|và jin grey bất tỉnh. xavier giải thích là khi mà jin hy sinh thì cô đã giải phóng một thực thể bị kim nén bê lâu là phoenix, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00193_5.09s|một nhân cách tăm tối với sức hủy diệt kiểu thần thánh mà trước đó Xavier đã dùng ngoại cảm để khóa lại.|một nhân cách tăm tối với sức hủy diệt kiểu thần thánh mà trước đó xavier đã dùng ngoại cảm để khóa lại. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00194_3.60s|Logan nghe xong rồi kiểu ông đụng vào đầu người ra như thế mà ông còn nói ông là người tốt à?|logan nghe xong rồi kiểu ông đụng vào đầu người ra như thế mà ông còn nói ông là người tốt à? 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00195_8.93s|Sau đó chúng ta có cảnh Jin tỉnh dậy nhưng mà cô không còn là Jin và Logan phát hiện ra sự thật đau nhất là Jin đã giết Cyclops bằng cách mà không phải kiểu giết bình thường như nó xóa sổ luôn.|sau đó chúng ta có cảnh jin tỉnh dậy nhưng mà cô không còn là jin và logan phát hiện ra sự thật đau nhất là jin đã giết cyclops bằng cách mà không phải kiểu giết bình thường như nó xóa sổ luôn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00196_2.87s|Phoenix trỗi dậy, đánh gục Logan rồi trở về nhà thời thơ ấu.|phoenix trỗi dậy, đánh gục logan rồi trở về nhà thời thơ ấu. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00197_3.67s|Biết tin Jin xuất hiện thì Magneto kéo hội anh em tới, nhóm X-Men cũng tới.|biết tin jin xuất hiện thì magneto kéo hội anh em tới, nhóm x men cũng tới. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00198_6.75s|Xavier và Magneto dành giặt lòng trung thành của Jin như hai ông bố tranh quyền nơi con nhưng mà Phoenix xuất hiện và cho cả hai bên kiểu.|xavier và magneto dành giặt lòng trung thành của jin như hai ông bố tranh quyền nơi con nhưng mà phoenix xuất hiện và cho cả hai bên kiểu. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00199_5.40s|Chúng mày nói xong chưa? Thế là cô cho nổ tung căn nhà, phân ra Xavier như bước cho rồi rời đi cùng Magneto.|chúng mày nói xong chưa? thế là cô cho nổ tung căn nhà, phân ra xavier như bước cho rồi rời đi cùng magneto. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00200_9.43s|Mystic lúc này mất năng lực, tự biết mình hết giá nên là khai luôn căn cứ Magneto cho FBI nhưng mà FBI tới nơi thì phát hiện đây toàn là multiple men và bản sao còn Magneto vẫn thông rong.|mystic lúc này mất năng lực, tự biết mình hết giá nên là khai luôn căn cứ magneto cho fbi nhưng mà fbi tới nơi thì phát hiện đây toàn là multiple men và bản sao còn magneto vẫn thông rong. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00201_5.23s|Hộ anh em tấn công Arcatras nhằm tiêu diệt một dị nhân trẻ tên là Jimmy chắc chính là nguồn gen được dùng để tạo thuốc.|hộ anh em tấn công arcatras nhằm tiêu diệt một dị nhân trẻ tên là jimmy chắc chính là nguồn gen được dùng để tạo thuốc. 
